x1,x2,x3,x4,x5,response
1,1,58.76389874,1,B,0
1,1,49.00775716,1,A,0
1,0,33.42640924,0,A,0
0,0,51.14625618,0,A,0
0,0,46.0345979,0,A,0
1,1,50.23381729,1,B,1
1,1,59.25467513,1,A,1
1,0,60.64699894,1,B,1
0,0,33.18286764,0,B,0
0,0,61.43071494,1,B,1
0,0,40.21821592,0,B,0
1,1,59.6910167,1,A,1
1,0,65.91346136,0,A,0
0,0,38.98918683,0,B,0
0,1,46.5689101,1,A,0
0,1,51.8099448,0,A,0
0,0,34.08063734,0,B,0
0,0,36.66291404,0,B,0
0,0,64.39051548,1,B,1
0,0,43.6234398,0,B,0
1,0,52.27784888,0,A,0
0,1,43.85121338,0,B,0
0,1,56.33754399,0,A,0
0,0,41.41722905,0,B,0
0,1,53.52336942,1,B,0
0,0,44.07200842,1,A,0
1,0,52.94947711,1,B,1
1,0,57.9434679,1,B,1
1,1,52.92396577,1,A,1
1,0,49.17503291,0,B,0
0,0,64.52818652,0,B,0
0,0,46.04036301,0,B,0
1,0,51.79918404,0,B,0
1,0,53.995388,0,A,0
0,0,40.81465614,1,B,0
1,0,40.95769322,0,A,0
1,0,19.33349797,1,B,0
0,0,64.18800889,0,B,0
0,0,47.99246404,0,A,0
1,0,69.27938919,1,A,1
0,0,62.71634715,0,B,0
0,0,51.68514242,0,B,0
0,0,52.9435018,0,A,0
1,0,51.6195338,1,B,0
1,0,55.16177426,1,A,1
1,0,48.04196773,0,B,0
1,0,44.46991717,0,A,0
0,1,44.83504122,0,B,0
0,0,54.31271614,0,B,0
1,1,46.21270097,1,B,0
0,0,62.37729627,0,A,0
1,0,62.21064214,1,B,1
1,1,37.65100716,0,A,0
1,1,55.26935383,0,A,0
1,1,40.60708003,0,A,0
1,0,66.88477908,0,B,0
1,1,56.18524302,0,B,0
1,1,55.90085879,0,A,0
0,0,37.56460972,1,A,0
1,0,57.50430244,0,B,0
0,0,38.5633371,1,B,0
0,1,39.24690974,1,A,0
0,0,43.57571912,1,B,0
0,0,53.49558086,0,A,0
1,0,64.62355687,1,A,1
0,0,62.30165552,1,A,0
1,0,54.36102166,0,A,0
1,0,65.20455777,0,A,0
0,1,35.35769026,1,B,0
1,0,48.87639031,0,B,0
0,0,57.82403596,0,A,0
0,0,48.96546901,0,A,0
1,0,54.59356363,0,B,0
1,0,51.4477628,0,A,0
0,0,57.66822845,1,B,0
0,0,46.85150833,0,A,0
0,0,57.95946166,0,A,0
1,0,61.7195026,1,A,1
0,0,34.15608896,1,B,0
1,0,38.47288157,0,B,0
0,0,46.00444582,0,A,0
1,0,54.6546086,0,A,0
0,0,45.09200159,0,A,0
0,0,46.11410158,0,B,0
0,1,53.38650516,1,B,0
0,0,51.74030417,0,A,0
1,0,36.81995232,0,B,0
0,0,50.74335383,1,A,0
1,0,46.65683741,0,A,0
0,0,43.32586023,0,A,0
1,1,53.63349387,0,A,0
0,1,24.63719377,0,B,0
1,0,67.07232823,1,A,1
0,0,55.55395348,0,B,0
0,0,39.45733401,1,B,0
1,0,58.13760738,1,A,1
0,0,35.72895415,0,B,0
0,0,55.68039632,1,B,0
0,0,61.6209039,0,A,0
0,0,44.44529206,1,A,0
0,0,52.69531793,0,A,0
1,0,65.47739347,0,B,0
0,0,39.07920821,1,A,0
1,0,33.98568883,0,B,0
0,0,58.77714463,1,A,1
1,0,54.42648058,1,B,1
1,0,54.19502795,0,A,0
1,0,41.44379131,1,A,0
0,1,65.26872764,0,A,0
0,0,30.79633847,0,B,0
1,0,47.06908405,0,A,0
0,0,47.35040356,0,B,0
0,0,53.43451493,0,A,0
1,0,48.23879243,0,A,0
0,0,50.65545437,0,B,0
1,0,51.05143561,0,B,0
0,0,30.77973689,0,A,0
0,0,56.12638654,0,A,0
1,0,45.9337841,0,B,0
0,0,51.013587,0,A,0
1,0,31.28703711,0,B,0
1,1,56.13562787,0,B,0
0,1,44.43155015,1,A,0
0,0,62.56397639,1,A,1
0,0,34.47798233,0,A,0
0,0,37.05576103,1,B,0
1,1,66.11936946,1,A,1
0,0,43.92956521,0,A,0
1,0,38.73785509,1,A,0
1,0,53.94598089,0,A,0
1,0,57.39769638,1,A,1
0,0,51.16371526,1,A,0
1,0,60.36766787,0,B,0
0,0,61.36414145,1,A,1
1,0,39.18111419,0,A,0
0,1,62.14300941,1,A,1
1,0,57.97314972,1,A,1
0,0,27.24833957,0,A,0
0,0,51.06087034,0,B,0
1,0,28.42705002,0,B,0
1,0,65.87788422,1,A,1
1,0,43.35174071,0,B,0
0,0,52.76887853,0,B,0
0,0,34.13418651,0,B,0
0,0,45.55943843,0,A,0
0,0,61.43108738,1,B,1
1,0,52.49150133,0,B,0
1,0,57.22595437,1,A,0
0,0,52.35486499,1,A,0
1,0,46.79779867,0,B,0
1,1,47.9518932,0,B,0
1,0,45.53080409,1,B,0
1,0,40.30548559,1,A,0
1,1,63.94098192,1,A,1
1,0,58.40103919,1,B,1
0,0,61.82208608,0,A,0
1,0,51.88002058,0,A,0
0,0,46.71471048,0,A,0
0,0,45.71633686,0,A,0
0,1,41.75192128,0,B,0
0,0,45.75916641,0,B,0
1,0,48.84238041,0,B,0
0,0,34.22366024,0,A,0
1,0,55.41576599,0,A,0
1,0,60.60208986,1,A,1
0,0,47.67289784,0,B,0
1,0,56.47891565,1,A,1
0,0,53.6957951,1,A,0
0,0,42.74291893,0,B,0
0,1,55.58931083,0,A,0
1,0,41.47459402,0,B,0
1,0,57.04544081,0,B,0
1,0,50.92136467,0,B,0
1,0,65.27541164,1,A,1
1,1,32.28462279,0,A,0
0,0,59.68107344,0,A,0
0,0,34.46762499,0,B,0
1,0,60.91460438,1,B,1
1,0,47.02868555,0,A,0
0,0,46.30993944,1,B,0
1,0,58.72662381,1,B,0
1,1,60.21585654,1,B,0
1,0,45.58386431,1,A,0
0,1,59.52224413,0,B,0
1,0,58.45629437,0,B,0
0,0,64.40031625,1,B,1
0,0,53.01645592,0,B,0
0,0,48.22360736,1,B,0
0,1,34.36760811,0,A,0
0,0,51.18526341,0,A,0
0,0,61.59573825,0,A,0
0,1,74.12119974,0,B,0
0,0,52.549532,0,B,0
0,0,57.11284407,0,A,0
0,0,62.96827572,1,A,0
1,1,35.96959531,1,A,0
1,0,63.84184915,0,A,0
1,0,44.07834634,0,B,0
1,1,52.2952838,1,B,0
0,0,58.45765001,1,A,0
1,1,59.07813522,1,A,1
0,1,41.94511161,0,A,0
0,0,41.23410598,0,B,0
1,0,46.88474176,0,B,0
0,0,61.66986773,0,A,0
0,0,61.96580921,0,B,0
0,0,36.32667965,0,A,0
0,1,56.12804095,1,A,1
1,0,48.03836998,0,B,0
0,0,48.40962885,0,A,0
1,0,45.01092172,0,A,0
1,0,64.8713963,1,A,1
1,0,55.88454469,1,A,1
0,0,66.40178813,0,A,0
0,1,40.31286922,0,B,0
0,1,38.81355268,0,A,0
0,0,43.1922273,0,A,0
1,0,43.77369628,0,B,0
0,0,53.06986466,0,A,0
1,0,44.87090589,0,A,0
1,0,41.03171376,1,B,0
0,1,60.36504263,0,B,0
0,0,55.5873385,1,B,1
0,0,43.47079567,0,A,0
0,0,28.73591664,0,A,0
1,0,50.30485205,0,B,0
0,0,47.08298381,1,B,0
0,0,37.57917404,0,B,0
1,0,44.91779006,0,B,0
0,0,47.15833084,0,B,0
0,0,35.9769746,0,B,0
1,0,44.62397173,0,B,0
0,1,65.21583223,0,B,0
0,0,57.91155498,1,A,0
0,0,60.83428709,1,B,0
1,0,58.29745923,0,A,0
0,0,42.07961078,1,B,0
1,0,42.51535871,0,A,0
0,0,50.18289818,1,A,1
1,0,58.53137995,1,B,0
0,0,47.35622628,0,A,0
1,1,51.07504376,1,A,0
0,0,46.4097354,0,B,0
1,0,61.76627197,1,B,1
0,0,49.32889198,0,B,0
1,1,48.8148808,0,B,0
1,0,58.31537576,0,B,0
0,0,49.64831361,0,B,0
0,1,61.24661747,0,A,0
1,0,46.57183156,1,A,0
0,1,60.03662636,1,A,0
1,0,36.93979923,0,A,0
1,0,50.25455648,0,A,0
1,1,62.13767265,1,A,1
0,0,64.00730743,1,A,1
0,0,48.90799857,0,A,0
0,0,60.4745701,0,B,0
0,0,63.8874182,0,B,0
0,0,55.50386006,0,B,0
1,0,53.73378175,1,A,1
1,0,51.51442221,0,B,0
1,1,60.55129187,0,B,0
1,0,67.40535944,0,A,0
0,0,62.32044355,0,B,0
1,1,31.20959642,0,A,0
1,0,49.41372826,1,B,0
1,0,45.73878193,0,A,0
1,0,60.66723621,0,B,0
0,0,57.49999558,1,B,0
0,0,57.17336623,0,B,0
0,0,40.71656944,0,B,0
1,0,44.03818608,0,B,0
0,0,49.10639852,0,A,0
1,0,63.9873854,1,B,0
1,0,65.39892789,1,B,1
1,0,38.04577534,0,A,0
1,0,42.72502744,1,B,0
0,1,63.88991428,0,B,0
0,0,42.16880547,0,A,0
0,0,55.62351661,1,B,1
0,1,48.85360479,0,B,0
1,1,42.71100597,0,B,0
0,0,56.68047744,0,B,0
1,0,53.36676839,0,B,0
1,0,26.77278004,0,B,0
1,0,65.49723112,0,B,0
0,0,49.87539527,0,B,0
0,0,51.53118903,0,B,0
0,1,55.76641237,1,B,0
0,0,44.32701916,0,A,0
1,0,41.90844011,1,A,0
0,1,52.91747147,0,B,0
0,0,55.80561349,1,A,0
0,0,44.71627153,0,B,0
1,0,59.70033205,1,B,1
1,1,57.35308167,0,A,0
0,0,42.45687215,0,A,0
0,0,42.54799798,0,B,0
0,1,29.54296137,0,A,0
0,1,63.78874238,0,A,0
1,0,47.29827463,0,B,0
1,0,67.76345113,0,A,0
0,0,42.61696911,0,A,0
1,0,55.30026598,0,B,0
1,0,32.50586617,0,B,0
1,0,26.64353554,1,B,0
0,0,61.8703442,0,B,0
1,1,61.05242964,0,B,0
1,1,40.395743,0,A,0
1,0,56.04937304,0,A,0
1,0,50.75271158,1,B,0
0,0,33.81259158,0,B,0
1,0,52.30836418,0,B,0
1,0,63.11218659,0,A,0
1,1,56.15009083,0,A,0
0,0,56.69123825,0,A,0
0,1,55.6370058,0,A,0
0,0,55.77544817,0,A,0
0,0,57.15093774,0,A,0
0,0,62.85771832,1,A,1
1,1,45.53564087,0,B,0
0,0,56.60844482,1,B,0
1,1,69.65172207,0,A,0
1,1,48.24910045,0,B,0
1,0,58.00711102,0,A,0
0,0,47.64067233,0,B,0
0,0,48.46961827,0,A,0
0,0,46.00995518,0,B,0
0,0,47.43264869,0,A,0
1,1,54.54281429,1,A,0
1,0,56.81799914,1,A,0
1,0,54.72165379,1,A,0
0,0,46.12367568,0,A,0
1,1,41.92649591,0,B,0
0,0,60.45533206,0,B,0
0,0,46.34222314,0,B,0
0,0,25.49030559,1,A,0
0,0,50.87446331,0,A,0
1,0,37.15849676,0,A,0
0,0,35.93384249,0,A,0
1,0,40.92083773,0,A,0
1,0,62.67612646,0,A,0
1,0,46.93724756,0,B,0
0,0,77.97744342,1,B,0
1,0,55.98179405,0,B,0
1,1,49.11223758,0,A,0
0,0,60.07947873,1,A,1
1,1,54.06635152,1,B,0
1,1,73.97987559,0,B,0
0,0,49.34593506,0,B,0
1,0,58.48206001,1,A,0
0,0,53.16633933,1,B,1
1,0,58.33391874,1,A,1
1,0,52.34303215,0,A,0
1,1,59.31340204,1,A,1
1,0,19.35311045,0,A,0
1,1,50.87831942,0,A,0
1,1,49.44314198,0,A,0
0,0,31.86216235,0,B,0
1,0,48.05715094,1,B,0
0,1,44.51320973,1,A,0
0,1,61.42101155,0,B,0
1,0,60.71496821,1,B,1
0,0,54.98243538,0,B,0
1,0,59.56880091,0,B,0
1,1,30.8320701,0,B,0
1,0,55.77494528,0,B,0
1,1,54.38077443,0,A,0
1,0,60.52136875,1,B,0
0,1,51.70794954,0,B,0
1,0,45.04034866,0,A,0
1,0,52.54746931,1,A,0
0,0,55.61708468,0,A,0
0,0,44.33017851,0,A,0
0,0,55.60073767,0,B,0
1,0,39.58084804,0,A,0
1,0,56.58529865,0,B,0
1,1,47.18170805,0,A,0
1,0,55.28438207,1,B,1
0,0,60.15605931,0,B,0
1,1,53.87275952,1,A,1
1,1,55.8702231,0,B,0
1,0,56.72571279,0,A,0
1,1,48.17224106,0,B,0
0,0,56.31533933,0,A,0
1,1,41.18240298,0,B,0
1,0,57.9505999,0,A,0
0,0,52.19546006,0,B,0
1,0,54.74082652,0,B,0
1,0,60.5067512,1,A,1
1,1,41.95184578,0,A,0
1,0,51.08014872,0,B,0
1,0,67.10764348,0,B,0
0,0,56.99388716,1,B,1
1,0,68.71464988,1,A,1
0,0,45.83478927,0,A,0
1,0,65.39175595,1,A,1
0,0,52.62875119,0,A,0
0,0,28.23099751,0,A,0
0,0,43.36991359,0,A,0
1,0,55.31543221,0,B,0
0,0,40.32495388,0,A,0
0,0,57.272935,0,A,0
0,0,50.66595661,1,A,0
0,0,58.45544038,0,B,0
0,1,40.89627223,0,A,0
0,0,41.74026486,0,B,0
1,0,53.32184075,0,B,0
0,0,39.46217417,0,B,0
0,0,62.16098188,0,B,0
0,1,62.33112787,0,A,0
0,0,46.36921238,0,A,0
0,0,45.05298826,0,B,0
0,0,51.38663831,0,A,0
1,0,42.48623667,0,A,0
0,0,60.47582159,0,B,0
1,0,45.98289283,0,A,0
0,0,45.90101095,0,A,0
1,0,35.21172195,0,A,0
1,0,34.46718224,1,A,0
0,0,67.63285803,0,B,0
1,0,52.492,0,A,0
1,0,51.37098775,0,A,0
0,0,41.132761,0,A,0
0,0,56.64931635,0,B,0
1,1,41.7384637,0,A,0
0,0,58.58012317,0,B,0
0,0,32.26712894,0,B,0
1,0,38.64222851,0,B,0
0,0,50.17899136,0,A,0
0,0,39.06847706,0,A,0
1,0,58.34864886,0,A,0
0,0,48.82438575,0,B,0
0,0,41.14392252,0,A,0
0,0,44.61929391,0,A,0
1,0,44.7324951,0,A,0
0,0,48.76662499,1,B,0
0,1,54.60825096,0,A,0
1,0,29.3928061,0,A,0
1,0,52.25223586,1,A,1
0,1,43.50752536,1,A,0
1,0,53.11747178,1,B,0
1,0,53.74674422,0,A,0
1,0,46.44084681,0,B,0
0,0,61.83985258,0,B,0
0,0,46.08564648,0,B,0
0,0,59.7827521,1,A,1
1,0,58.26264505,1,A,1
0,0,47.15080175,0,B,0
1,0,64.04688199,1,A,1
0,0,50.48138401,0,A,0
1,1,60.364128,0,A,0
0,0,56.76251462,0,A,0
0,0,54.1767446,0,A,0
0,1,51.45348568,0,B,0
1,0,69.42731551,0,A,0
0,1,61.22636546,1,A,0
0,1,46.19769523,0,A,0
0,0,54.1152567,0,A,0
1,0,66.65353674,1,A,1
0,0,47.7255326,0,B,0
0,0,64.12662902,0,B,0
0,0,66.40799293,0,A,0
1,0,69.73072293,0,B,0
1,0,55.61275096,0,A,0
1,0,63.28481324,0,B,0
0,1,52.85768691,0,B,0
1,0,60.35272024,1,A,1
0,0,60.30684018,1,B,1
0,1,59.31371436,1,A,0
0,0,58.87112202,0,B,0
1,1,64.81571714,0,A,0
1,0,69.11651356,0,B,0
0,0,50.94296118,0,A,0
1,1,44.68998365,0,B,0
1,0,39.01749077,0,B,0
0,0,55.75656897,0,A,0
0,0,45.38812599,0,A,0
0,0,42.23250494,1,A,0
1,1,38.25223631,1,B,0
0,0,40.71268507,0,B,0
1,0,58.68937404,1,B,1
1,1,48.40003081,1,A,0
0,1,53.18781822,0,B,0
0,0,58.69892426,1,B,1
1,0,68.0000911,1,A,0
1,0,45.28715176,0,A,0
1,0,50.74267187,0,A,0
1,0,61.70226093,1,B,1
0,0,65.78367176,0,B,0
1,0,59.0083045,1,A,1
0,0,50.7521031,1,A,0
1,0,70.55543129,1,A,1
1,0,52.43122999,1,B,1
0,0,42.84304797,0,A,0
1,0,60.57319118,1,A,1
1,0,60.02685854,0,B,0
1,0,76.39792906,0,A,0
1,0,52.94746208,1,B,1
1,0,46.68020282,0,B,0
0,0,71.69836813,0,B,0
0,1,42.80079803,0,A,0
0,0,45.77392262,0,B,0
1,0,53.71318027,0,A,0
1,0,63.89065373,1,A,1
0,1,40.06379741,0,B,0
1,0,72.74871598,0,A,0
1,1,48.91140831,0,A,0
1,0,64.46717367,1,A,1
1,0,68.99395342,0,B,0
1,1,48.46621834,1,A,0
1,0,42.58564612,0,A,0
0,1,48.57722763,0,A,0
0,1,60.16396415,1,B,0
1,0,54.8505971,0,B,0
1,0,59.56362639,0,A,0
0,0,60.26212191,0,A,0
0,1,44.22994456,0,A,0
1,0,59.25730512,0,A,0
0,0,66.21583183,0,A,0
0,0,49.70607676,0,A,0
0,0,69.0454792,1,B,1
0,1,32.22190042,0,B,0
1,1,60.90962673,1,B,1
0,0,52.90237161,0,A,0
1,0,67.71735664,1,A,1
1,0,57.11871973,1,A,1
0,1,50.36691759,0,B,0
0,1,42.8081465,0,B,0
1,0,60.86493205,1,B,1
0,0,58.16308917,1,A,0
0,0,53.98850489,0,B,0
0,0,50.89315798,1,B,0
1,0,50.03139057,0,B,0
0,0,51.39890634,0,B,0
0,0,55.91779702,0,B,0
1,1,53.27064828,0,B,0
1,0,62.42188434,1,B,1
0,0,46.22099452,0,A,0
0,0,47.60717356,1,B,0
1,0,19.25442848,1,B,0
1,0,66.63767821,1,A,1
1,0,49.89543881,0,B,0
0,0,29.25409532,0,B,0
0,1,58.42210382,1,A,0
0,0,56.33221292,0,A,0
1,0,51.06749237,0,A,0
1,0,51.63806085,0,B,0
0,1,44.84573562,0,B,0
1,0,58.65114834,1,B,1
1,0,50.09952768,1,A,0
0,0,43.02195902,0,A,0
1,1,66.41983504,1,A,1
0,0,39.1389927,0,A,0
0,1,49.08099099,0,A,0
1,1,68.54222842,0,A,0
1,0,32.14222143,0,B,0
0,0,57.67938434,0,A,0
0,0,33.39040269,0,B,0
1,0,49.95383336,0,B,0
0,0,41.97143825,0,A,0
1,0,57.25094902,0,B,0
0,0,49.95120243,0,B,0
0,0,46.29079225,0,A,0
0,1,49.41619743,0,B,0
0,0,53.23484149,0,B,0
1,1,41.50505432,0,A,0
1,0,57.53527686,0,A,0
1,0,50.57501446,0,B,0
0,0,64.24928581,1,A,1
1,1,53.80133579,0,B,0
0,0,62.09195275,1,A,0
1,0,60.27283894,1,B,1
0,0,50.81474762,0,A,0
1,1,54.41344161,1,B,1
0,0,46.61906387,0,A,0
0,0,38.99287406,0,A,0
1,0,63.22382376,1,B,1
1,0,61.54963231,1,B,0
0,0,31.26759593,1,A,0
1,0,63.04771402,1,B,1
1,1,66.92344403,1,B,1
1,0,41.84159766,0,A,0
0,0,32.9509366,0,B,0
0,0,49.58152444,0,A,0
1,0,61.85328338,1,B,1
0,0,67.50874618,0,A,0
0,0,52.51823443,0,A,0
1,0,47.55643201,0,A,0
1,0,56.60712402,0,A,0
0,0,35.35427519,0,A,0
0,0,43.89418967,1,A,0
1,0,62.64005896,1,B,1
1,0,65.70342668,1,A,1
1,0,58.52206681,1,B,1
0,0,41.3971524,0,A,0
1,0,43.44276357,0,A,0
1,1,23.4280645,0,B,0
1,0,41.73365716,1,A,0
0,1,57.32118661,0,A,0
1,0,66.2361238,1,A,1
0,0,42.60803467,0,B,0
1,0,54.94803681,0,A,0
0,0,48.59751949,1,A,0
0,0,54.26034389,0,B,0
1,0,46.78758097,1,A,0
0,1,37.48363095,0,B,0
0,0,36.54894278,0,B,0
1,0,57.27411663,1,A,1
1,0,41.26654284,0,A,0
1,0,57.00705333,0,B,0
0,0,56.21574006,0,A,0
0,0,44.12137795,0,A,0
0,0,54.79889609,1,B,0
1,0,58.49776113,0,A,0
1,0,51.90347901,0,A,0
1,0,54.13491313,0,A,0
1,0,54.42199494,1,A,0
0,0,39.64400897,0,A,0
0,0,57.03441561,1,A,1
1,0,70.7665084,1,A,1
1,0,60.13636143,1,B,1
1,0,60.02090315,0,B,0
0,0,69.93888119,0,A,0
1,0,32.06861368,0,A,0
0,0,35.47323207,0,B,0
0,0,36.11705075,0,B,0
1,0,51.81865599,1,A,0
1,0,58.33632837,1,B,1
0,0,38.64914668,0,B,0
1,0,68.55201955,0,A,0
0,0,43.47361946,1,A,0
0,0,48.57359109,0,A,0
0,0,30.26450544,0,B,0
0,0,49.26736314,0,B,0
0,0,59.83822529,0,B,0
1,0,63.08025286,1,B,1
0,0,40.01281207,0,B,0
0,0,46.76769591,0,B,0
0,0,48.22059552,0,A,0
1,0,60.18543176,1,B,1
0,0,49.88373204,0,B,0
0,0,46.03771665,1,B,0
0,0,40.4413596,0,A,0
0,1,35.31805708,0,B,0
0,0,41.31932758,0,B,0
0,1,62.59012027,0,B,0
0,0,48.59840943,0,B,0
1,0,53.39383238,1,A,1
0,0,46.01612859,0,B,0
0,1,44.79345385,0,A,0
1,0,40.51743509,0,B,0
1,0,63.33024173,1,B,0
1,0,41.99176842,0,A,0
0,0,49.85384901,0,B,0
0,0,51.34895228,0,B,0
1,0,52.42293365,1,B,1
0,1,51.91205529,0,B,0
1,0,56.70972706,0,B,0
1,0,39.46026007,1,B,0
0,0,70.19265897,0,A,0
1,0,51.34982008,0,A,0
1,0,51.04301266,0,B,0
0,0,60.90249971,0,A,0
1,0,43.80067224,1,A,0
0,0,44.31406808,0,A,0
0,0,56.4881939,0,A,0
1,0,60.08357486,0,B,0
1,1,46.42518659,1,A,0
0,0,53.06964566,0,A,0
0,0,36.35726237,1,A,0
1,0,56.49998883,0,B,0
0,0,59.14143634,1,B,1
0,0,41.34260109,1,B,0
0,0,39.19076129,0,A,0
0,0,57.03106579,1,B,1
0,0,52.29468704,0,B,0
0,0,58.75319776,1,B,0
0,0,65.69192398,1,A,1
1,0,45.18774216,0,B,0
0,0,62.54147546,0,B,0
1,0,57.61190801,1,B,0
1,1,62.26778759,0,A,0
1,0,39.22368448,0,B,0
1,1,57.9537801,1,B,1
1,1,60.15044538,0,A,0
0,0,69.01180508,0,B,0
0,0,42.49721831,0,A,0
0,0,39.64884192,0,B,0
1,0,58.65897156,1,B,0
0,1,51.26512666,0,B,0
0,1,61.77791318,0,B,0
0,0,54.14961739,0,B,0
0,0,57.67171664,0,B,0
1,0,65.8855357,0,A,0
0,0,48.73674212,0,A,0
1,0,62.67735629,1,B,1
1,1,63.59536595,1,B,1
1,0,57.07021403,1,B,0
1,0,38.62120443,0,A,0
1,0,46.45405474,0,A,0
0,1,60.68419248,0,B,0
0,0,56.14992566,0,A,0
1,1,64.50282654,0,B,0
0,0,56.19522135,0,A,0
0,0,40.39040071,0,B,0
1,0,53.77914574,0,A,0
0,0,32.73274752,1,A,0
1,0,50.4681726,0,A,0
0,0,55.66180009,0,B,0
0,0,43.17364684,0,B,0
1,0,50.52728565,0,B,0
0,0,52.04756356,1,A,0
1,0,52.53767506,1,B,0
0,0,35.23416671,0,B,0
1,1,34.15018912,0,B,0
1,1,61.10536146,0,A,0
1,1,67.79570479,1,B,1
0,0,52.86566872,0,B,0
1,0,59.08658167,0,B,0
1,0,47.65362363,0,A,0
1,0,63.61809086,1,B,0
0,0,64.69493056,0,A,0
0,1,70.69673547,0,B,0
0,0,24.61041332,0,B,0
0,0,41.79967322,1,B,0
1,1,58.46325871,0,A,0
0,0,54.04056371,0,B,0
1,0,45.88193307,0,B,0
1,1,60.24872335,1,B,1
0,0,45.45271753,0,A,0
1,0,40.97962497,0,A,0
1,0,43.46834664,1,B,0
0,0,46.55137949,1,B,0
0,0,48.51273593,0,A,0
0,0,41.15786605,0,B,0
0,0,37.53624496,0,B,0
0,0,40.98989295,0,A,0
0,0,46.56764995,0,B,0
1,0,62.17227552,1,B,1
0,0,43.55276381,0,B,0
1,1,62.72129951,0,B,0
1,0,66.68169455,0,B,0
0,0,64.6594109,0,B,0
1,0,35.26200933,0,A,0
1,0,42.36510962,0,A,0
1,1,60.21325483,1,B,1
0,0,49.97960227,1,B,0
0,0,47.93947942,0,B,0
0,0,63.56108082,0,B,0
0,0,65.69581599,1,A,1
1,0,63.69761097,0,B,0
1,0,33.60446819,0,B,0
0,0,58.39778043,1,A,0
1,0,52.21030885,1,B,1
0,1,55.57199421,0,B,0
0,0,59.09557577,1,A,1
0,1,48.49561172,0,B,0
0,0,34.81842813,0,B,0
0,0,39.55502828,0,A,0
1,1,61.43456243,1,B,1
1,0,56.6936526,1,B,1
1,0,53.60371354,1,B,1
1,0,62.56609909,1,B,1
1,0,59.98541568,1,B,0
1,1,58.13300467,1,B,0
0,1,75.22460521,0,B,0
0,1,56.49873099,0,B,0
1,0,47.51492577,0,A,0
0,0,61.85293339,1,B,1
1,1,61.07635612,0,A,0
1,0,54.2646895,0,A,0
0,1,48.83354243,0,B,0
1,0,46.55111929,1,B,0
1,1,65.08504445,1,B,1
0,1,55.67318399,1,A,1
0,1,71.72077902,0,A,0
1,0,61.98414958,1,B,1
0,1,38.13733977,0,A,0
0,0,54.16566115,1,B,0
1,0,41.21510217,0,A,0
1,0,64.19124239,0,A,0
1,0,43.58286217,0,B,0
1,0,52.06832349,0,A,0
1,0,59.85005031,1,A,1
1,1,72.87257585,0,B,0
0,0,55.62593837,0,B,0
0,0,34.22854271,0,A,0
0,0,67.29740011,0,B,0
0,0,56.91171837,0,B,0
0,0,54.74503971,0,A,0
1,0,45.36084201,0,A,0
0,0,52.02237669,0,A,0
0,1,47.48308937,0,A,0
0,0,49.74112928,0,A,0
1,0,28.34414613,0,A,0
1,0,58.24482687,0,A,0
1,0,56.11370437,1,B,1
1,0,53.705725,1,A,1
1,0,60.74102389,1,A,1
0,0,63.51051199,1,B,1
1,1,52.7165996,1,A,0
1,0,57.86021311,0,A,0
0,0,35.42816238,0,B,0
0,1,38.17546583,0,A,0
0,0,56.58220183,0,B,0
0,1,46.49312991,0,B,0
0,0,53.74555854,0,B,0
1,0,41.59045935,0,A,0
1,0,61.43562701,1,A,1
0,0,58.78631984,1,B,1
0,0,36.74590237,0,B,0
1,0,58.71804523,1,A,0
0,0,47.83282258,0,B,0
1,0,44.54348963,0,A,0
1,0,65.59180449,1,B,0
1,0,54.52751951,1,A,0
0,0,61.34652743,0,A,0
1,1,55.31632964,0,A,0
0,0,31.99319227,0,A,0
1,1,57.3247452,1,A,1
0,0,40.00841965,0,B,0
1,0,65.47577336,0,B,0
0,0,35.42034428,0,A,0
0,0,71.37881887,1,A,1
0,0,48.25925562,0,B,0
0,0,55.04322024,0,A,0
0,0,43.41805049,0,B,0
1,0,64.10991422,0,A,0
0,0,44.2589593,0,B,0
0,0,48.09897691,0,B,0
1,1,33.89235721,0,B,0
0,0,50.52724797,0,B,0
0,0,46.2622283,1,A,0
0,1,43.81770967,0,B,0
0,0,64.55376644,0,B,0
0,0,39.02734353,0,B,0
1,0,56.42278999,0,A,0
0,1,42.08828341,0,B,0
1,0,39.63209025,0,A,0
0,0,45.42376773,0,A,0
0,0,37.40609683,0,A,0
0,1,44.42768487,0,B,0
1,0,53.62237015,0,B,0
1,0,55.53094339,1,B,0
0,0,62.64983645,0,A,0
1,0,35.08735567,0,B,0
1,0,67.17864796,1,A,1
0,1,55.72194417,0,B,0
0,0,54.47240818,0,A,0
1,0,63.64189795,0,A,0
0,1,53.26055768,0,A,0
0,0,65.1926491,0,B,0
1,0,51.67847601,0,A,0
0,0,41.94080117,1,A,0
1,0,70.37610986,1,B,1
1,0,59.6095989,1,A,1
0,0,49.31072873,0,A,0
1,1,40.3826979,1,A,0
0,0,45.75577479,1,B,0
0,0,53.13480709,1,A,0
0,0,38.81255871,0,A,0
1,0,63.17719367,0,A,0
1,0,59.38661293,0,A,0
0,1,53.01303131,0,A,0
0,1,52.78078247,1,A,0
0,0,45.56145712,0,A,0
0,0,47.79433206,0,A,0
1,0,64.78685817,0,B,0
1,0,72.7871619,1,A,0
0,1,42.36196983,0,A,0
1,0,51.1999574,0,A,0
0,0,54.67514417,1,A,0
1,0,30.99257037,0,B,0
